customer_id,customer_name,segment,country,city,state,postal_code,region
HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,90049,West
SJ-20125,Sanjit Jacobs,Home Office,United States,Miramar,Florida,33023,South
DM-12955,Dario Medina,Corporate,United States,Mesa,Arizona,85204,West
MC-17575,Matt Collins,Consumer,United States,Fayetteville,North Carolina,28314,South
DB-13660,Duane Benoit,Consumer,United States,Houston,Texas,77095,Central
NF-18595,Nicole Fjeld,Home Office,United States,San Jose,California,95123,West
NM-18445,Nathan Mautz,Home Office,United States,Wichita,Kansas,67212,Central
AB-10255,Alejandro Ballentine,Home Office,United States,Los Angeles,California,90036,West
MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,49201,Central
SE-20110,Sanjit Engle,Consumer,United States,Lewiston,Idaho,83501,West
AG-10765,Anthony Garverick,Home Office,United States,Hampton,Virginia,23666,South
AS-10045,Aaron Smayling,Corporate,United States,New York City,New York,10035,East
AR-10405,Allen Rosenblatt,Corporate,United States,Hattiesburg,Mississippi,39401,South
AP-10720,Anne Pryor,Home Office,United States,Philadelphia,Pennsylvania,19140,East
JB-16000,Joy Bell-,Consumer,United States,Philadelphia,Pennsylvania,19140,East
TS-21430,Tom Stivers,Corporate,United States,Los Angeles,California,90045,West
NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,94526,West
TC-21475,Tony Chapman,Home Office,United States,Washington,District of Columbia,20016,East
MG-17650,Matthew Grinstein,Home Office,United States,Milwaukee,Wisconsin,53209,Central
MG-17890,Michael Granlund,Home Office,United States,Baltimore,Maryland,21215,East
BF-11170,Ben Ferrer,Home Office,United States,Jacksonville,North Carolina,28540,South
MS-17770,Maxwell Schwartz,Consumer,United States,Rochester,New York,14609,East
JE-15745,Joel Eaton,Consumer,United States,Oceanside,California,92054,West
HG-14965,Henry Goldwyn,Corporate,United States,Gulfport,Mississippi,39503,South
EP-13915,Emily Phan,Consumer,United States,Jacksonville,Florida,32216,South
GH-14410,Gary Hansen,Home Office,United States,Houston,Texas,77070,Central
DS-13180,David Smith,Corporate,United States,Houston,Texas,77095,Central
TH-21550,Tracy Hopkins,Home Office,United States,Everett,Massachusetts,2149,East
RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,90049,West
SF-20965,Sylvia Foulston,Corporate,United States,Wilmington,Delaware,19805,East
SO-20335,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,38401,South
CK-12760,Cyma Kinney,Corporate,United States,New York City,New York,10011,East
GA-14725,Guy Armstrong,Consumer,United States,Mount Pleasant,Michigan,48858,Central
BD-11725,Bruce Degenhardt,Consumer,United States,San Francisco,California,94122,West
DS-13180,David Smith,Corporate,United States,San Francisco,California,94122,West
BS-11380,Bill Stewart,Corporate,United States,San Francisco,California,94122,West
JF-15565,Jill Fjeld,Consumer,United States,Newport News,Virginia,23602,South
HA-14905,Helen Abelman,Consumer,United States,Fort Collins,Colorado,80525,West
Co-12640,Corey-Lock,Consumer,United States,Seattle,Washington,98105,West
BC-11125,Becky Castell,Home Office,United States,New York City,New York,10011,East
EB-13840,Ellis Ballard,Corporate,United States,Richmond,Virginia,23223,South
DB-13360,Dennis Bolton,Home Office,United States,New York City,New York,10009,East
KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98103,West
AH-10120,Adrian Hane,Home Office,United States,San Francisco,California,94110,West
GH-14410,Gary Hansen,Home Office,United States,Perth Amboy,New Jersey,8861,East
KT-16480,Kean Thornton,Consumer,United States,San Francisco,California,94110,West
KH-16330,Katharine Harms,Corporate,United States,Freeport,Illinois,61032,Central
SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,19140,East
PO-18850,Patrick O'Brill,Consumer,United States,Jacksonville,Florida,32216,South
AC-10450,Amy Cox,Consumer,United States,Pembroke Pines,Florida,33024,South
KB-16585,Ken Black,Corporate,United States,Seattle,Washington,98115,West
DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,76106,Central
AG-10270,Alejandro Grove,Consumer,United States,Philadelphia,Pennsylvania,19120,East
JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,84321,West
RE-19450,Richard Eichhorn,Consumer,United States,Auburn,New York,13021,East
MV-18190,Mike Vittorini,Consumer,United States,Raleigh,North Carolina,27604,South
GB-14530,George Bell,Corporate,United States,Philadelphia,Pennsylvania,19120,East
HL-15040,Hunter Lopez,Consumer,United States,Richmond,Indiana,47374,Central
BP-11155,Becky Pak,Consumer,United States,Lancaster,Pennsylvania,17602,East
CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705,West
JL-15835,John Lee,Consumer,United States,Detroit,Michigan,48205,Central
JK-16120,Julie Kriz,Home Office,United States,Austin,Texas,78745,Central
DH-13075,Dave Hallsten,Corporate,United States,Houston,Texas,77095,Central
AG-10900,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,6708,East
WB-21850,William Brown,Consumer,United States,Los Angeles,California,90049,West
JO-15280,Jas O'Carroll,Consumer,United States,Philadelphia,Pennsylvania,19120,East
EJ-13720,Ed Jacobs,Consumer,United States,Huntsville,Texas,77340,Central
AB-10105,Adrian Barton,Consumer,United States,Portland,Oregon,97206,West
LT-16765,Larry Tron,Consumer,United States,Louisville,Colorado,80027,West
CM-12655,Corinna Mitchell,Home Office,United States,Seattle,Washington,98115,West
EM-13960,Eric Murdock,Consumer,United States,Baltimore,Maryland,21215,East
DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,94109,West
DE-13255,Deanra Eno,Home Office,United States,Los Angeles,California,90004,West
NR-18550,Nick Radford,Consumer,United States,Aurora,Illinois,60505,Central
CK-12325,Christine Kargatis,Home Office,United States,Seattle,Washington,98103,West
JF-15490,Jeremy Farry,Consumer,United States,Athens,Georgia,30605,South
LB-16795,Laurel Beltran,Home Office,United States,Apopka,Florida,32712,South
MP-18175,Mike Pelletier,Home Office,United States,New York City,New York,10009,East
LH-16900,Lena Hernandez,Consumer,United States,San Francisco,California,94110,West
SV-20935,Susan Vittorini,Consumer,United States,Dallas,Texas,75217,Central
RB-19435,Richard Bierner,Consumer,United States,San Diego,California,92105,West
Dl-13600,Dorris liebe,Corporate,United States,New York City,New York,10035,East
PS-19045,Penelope Sewall,Home Office,United States,Lewiston,Maine,4240,East
GT-14755,Guy Thornton,Consumer,United States,Long Beach,California,90805,West
CS-12355,Christine Sundaresam,Consumer,United States,Seattle,Washington,98115,West
JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central
TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,94110,West
BV-11245,Benjamin Venier,Corporate,United States,Seattle,Washington,98103,West
DL-13495,Dionis Lloyd,Corporate,United States,Spokane,Washington,99207,West
EB-13870,Emily Burns,Consumer,United States,Franklin,Tennessee,37064,South
ES-14020,Erica Smith,Consumer,United States,Jackson,Tennessee,38301,South
JB-15925,Joni Blumstein,Consumer,United States,Austin,Texas,78745,Central
SC-20380,Shahid Collister,Consumer,United States,Pembroke Pines,Florida,33024,South
EB-13870,Emily Burns,Consumer,United States,Philadelphia,Pennsylvania,19143,East
TC-21475,Tony Chapman,Home Office,United States,Danville,Illinois,61832,Central
NR-18550,Nick Radford,Consumer,United States,Chula Vista,California,91911,West
DB-13270,Deborah Brumfield,Home Office,United States,New York City,New York,10009,East
NS-18640,Noel Staavos,Corporate,United States,San Antonio,Texas,78207,Central
CS-11860,Cari Schnelling,Consumer,United States,Jacksonville,North Carolina,28540,South
CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94109,West
AC-10450,Amy Cox,Consumer,United States,Avondale,Arizona,85323,West
CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,60610,Central
EK-13795,Eileen Kiefer,Home Office,United States,Escondido,California,92025,West
CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,11561,East
PK-19075,Pete Kriz,Consumer,United States,Newark,Delaware,19711,East
MH-18025,Michelle Huthwaite,Consumer,United States,Buffalo,New York,14215,East
GB-14575,Giulietta Baptist,Consumer,United States,Wichita,Kansas,67212,Central
IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West
MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10011,East
MF-18250,Monica Federle,Corporate,United States,Los Angeles,California,90036,West
CK-12595,Clytie Kelty,Consumer,United States,Marietta,Georgia,30062,South
MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South
MH-17455,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,19140,East
NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,90008,West
PB-19210,Phillip Breyer,Corporate,United States,Philadelphia,Pennsylvania,19134,East
RE-19450,Richard Eichhorn,Consumer,United States,Eau Claire,Wisconsin,54703,Central
TB-21625,Trudy Brown,Consumer,United States,Los Angeles,California,90004,West
MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East
LW-17125,Liz Willingham,Consumer,United States,Norwich,Connecticut,6360,East
PF-19120,Peter Fuller,Consumer,United States,San Antonio,Texas,78207,Central
NZ-18565,Nick Zandusky,Home Office,United States,Yuma,Arizona,85364,West
JE-15610,Jim Epp,Corporate,United States,Los Angeles,California,90036,West
JO-15145,Jack O'Briant,Corporate,United States,Richmond,Kentucky,40475,South
TT-21220,Thomas Thornton,Consumer,United States,New York City,New York,10035,East
MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central
MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West
FH-14350,Fred Harton,Consumer,United States,Dublin,Ohio,43017,East
SC-20050,Sample Company A,Home Office,United States,Henderson,Kentucky,42420,South
NM-18520,Neoma Murray,Consumer,United States,Bowling Green,Ohio,43402,East
JO-15280,Jas O'Carroll,Consumer,United States,Memphis,Tennessee,38109,South
CC-12475,Cindy Chapman,Consumer,United States,Lakewood,New Jersey,8701,East
MZ-17515,Mary Zewe,Corporate,United States,Los Angeles,California,90008,West
MS-17830,Melanie Seite,Consumer,United States,Rochester,New York,14609,East
GK-14620,Grace Kelly,Corporate,United States,Salem,Oregon,97301,West
MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West
LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601,West
SS-20140,Saphhira Shifley,Corporate,United States,Oak Park,Illinois,60302,Central
GK-14620,Grace Kelly,Corporate,United States,Morristown,New Jersey,7960,East
GM-14455,Gary Mitchum,Home Office,United States,Austin,Texas,78745,Central
SH-19975,Sally Hughsby,Corporate,United States,New York City,New York,10011,East
SC-20725,Steven Cartwright,Consumer,United States,New York City,New York,10024,East
TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West
SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East
KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central
KN-16390,Katherine Nockton,Corporate,United States,Columbus,Ohio,43229,East
SL-20155,Sara Luxemburg,Home Office,United States,Durham,North Carolina,27707,South
PW-19240,Pierre Wener,Consumer,United States,Pensacola,Florida,32503,South
TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South
AH-10210,Alan Hwang,Consumer,United States,Anaheim,California,92804,West
SC-20695,Steve Chapman,Corporate,United States,Detroit,Michigan,48227,Central
RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South
EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West
AC-10660,Anna Chung,Consumer,United States,Parma,Ohio,44134,East
SG-20470,Sheri Gordon,Consumer,United States,Gresham,Oregon,97030,West
CA-12310,Christine Abelman,Corporate,United States,Anaheim,California,92804,West
SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10035,East
MC-17605,Matt Connell,Corporate,United States,Houston,Texas,77070,Central
JE-15610,Jim Epp,Corporate,United States,Concord,New Hampshire,3301,East
MS-17530,MaryBeth Skach,Consumer,United States,Fairfield,Ohio,45014,East
BH-11710,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,37604,South
ME-17725,Max Engle,Consumer,United States,Seattle,Washington,98105,West
MB-17305,Maria Bertelson,Consumer,United States,League City,Texas,77573,Central
BM-11575,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,20877,East
SC-20575,Sonia Cooley,Consumer,United States,Chicago,Illinois,60653,Central
MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South
AR-10345,Alex Russell,Corporate,United States,Lawrence,Massachusetts,1841,East
MO-17500,Mary O'Rourke,Consumer,United States,Chicago,Illinois,60623,Central
AD-10180,Alan Dominguez,Home Office,United States,Fairfield,Connecticut,6824,East
KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10009,East
FM-14215,Filia McAdams,Corporate,United States,Seattle,Washington,98103,West
ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013,West
KS-16300,Karen Seio,Corporate,United States,Lehi,Utah,84043,West
DP-13390,Dennis Pardue,Home Office,United States,Tuscaloosa,Alabama,35401,South
BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109,West
IL-15100,Ivan Liston,Consumer,United States,Wilmington,Delaware,19805,East
LP-17095,Liz Preis,Consumer,United States,Lafayette,Indiana,47905,Central
JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West
JD-16015,Joy Daniels,Consumer,United States,Seattle,Washington,98115,West
DL-13330,Denise Leinenbach,Consumer,United States,New York City,New York,10009,East
NC-18415,Nathan Cano,Consumer,United States,Royal Oak,Michigan,48073,Central
AS-10225,Alan Schoenberger,Corporate,United States,San Francisco,California,94109,West
MS-17980,Michael Stewart,Corporate,United States,New York City,New York,10009,East
TS-21205,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,89031,West
JK-15730,Joe Kamberova,Consumer,United States,Carrollton,Texas,75007,Central
TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,90008,West
AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West
DP-13000,Darren Powers,Consumer,United States,Fort Lauderdale,Florida,33311,South
CY-12745,Craig Yedwab,Corporate,United States,Columbia,Tennessee,38401,South
BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,2908,East
KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,32216,South
PS-19045,Penelope Sewall,Home Office,United States,Oceanside,California,92054,West
JR-16210,Justin Ritter,Corporate,United States,Jacksonville,Florida,32216,South
AH-10210,Alan Hwang,Consumer,United States,New York City,New York,10024,East
RW-19630,Rob Williams,Corporate,United States,Chicago,Illinois,60610,Central
AH-10075,Adam Hart,Corporate,United States,Huntington Beach,California,92646,West
IM-15070,Irene Maddox,Consumer,United States,San Diego,California,92105,West
CK-12760,Cyma Kinney,Corporate,United States,Nashville,Tennessee,37211,South
AG-10390,Allen Goldenen,Consumer,United States,New York City,New York,10009,East
CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,80906,West
AW-10930,Arthur Wiediger,Home Office,United States,San Francisco,California,94110,West
HG-14965,Henry Goldwyn,Corporate,United States,Chicago,Illinois,60653,Central
RB-19645,Robert Barroso,Corporate,United States,Memphis,Tennessee,38109,South
SZ-20035,Sam Zeldin,Home Office,United States,New York City,New York,10011,East
KS-16300,Karen Seio,Corporate,United States,Raleigh,North Carolina,27604,South
SC-20050,Sample Company A,Home Office,United States,Los Angeles,California,90045,West
AB-10060,Adam Bellavance,Home Office,United States,Los Angeles,California,90004,West
EH-14125,Eugene Hildebrand,Home Office,United States,Newport News,Virginia,23602,South
CC-12475,Cindy Chapman,Consumer,United States,Los Angeles,California,90032,West
TM-21010,Tamara Manning,Consumer,United States,Jackson,Mississippi,39212,South
SC-20695,Steve Chapman,Corporate,United States,Richmond,Indiana,47374,Central
Dp-13240,Dean percer,Home Office,United States,New York City,New York,10035,East
LR-17035,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,19134,East
TS-21370,Todd Sumrall,Corporate,United States,Phoenix,Arizona,85023,West
SW-20350,Sean Wendt,Home Office,United States,Cleveland,Ohio,44105,East
TH-21100,Thea Hendricks,Consumer,United States,Toledo,Ohio,43615,East
SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,90008,West
MZ-17515,Mary Zewe,Corporate,United States,New York City,New York,10011,East
JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,92037,West
RF-19735,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,73120,Central
CV-12295,Christina VanderZanden,Consumer,United States,Chicago,Illinois,60653,Central
VG-21790,Vivek Gonzalez,Consumer,United States,San Francisco,California,94109,West
BB-11545,Brenda Bowman,Corporate,United States,Vineland,New Jersey,8360,East
HR-14770,Hallie Redmond,Home Office,United States,Milwaukee,Wisconsin,53209,Central
SC-20260,Scott Cohen,Corporate,United States,Seattle,Washington,98115,West
EG-13900,Emily Grady,Consumer,United States,Naperville,Illinois,60540,Central
TS-21370,Todd Sumrall,Corporate,United States,Wilmington,Delaware,19805,East
AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West
DD-13570,Dorothy Dickinson,Consumer,United States,Chicago,Illinois,60610,Central
AB-10060,Adam Bellavance,Home Office,United States,Des Moines,Washington,98198,West
KB-16240,Karen Bern,Corporate,United States,Philadelphia,Pennsylvania,19140,East
JC-15775,John Castell,Consumer,United States,Atlanta,Georgia,30318,South
AH-10465,Amy Hunt,Consumer,United States,Dallas,Texas,75217,Central
NM-18520,Neoma Murray,Consumer,United States,Moreno Valley,California,92553,West
TP-21130,Theone Pippenger,Consumer,United States,Georgetown,Kentucky,40324,South
DL-12925,Daniel Lacy,Consumer,United States,Minneapolis,Minnesota,55407,Central
CA-12265,Christina Anderson,Consumer,United States,Wilmington,Delaware,19805,East
SC-20380,Shahid Collister,Consumer,United States,Burlington,North Carolina,27217,South
TT-21460,Tonja Turnell,Home Office,United States,Los Angeles,California,90008,West
MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central
JM-16195,Justin MacKendrick,Consumer,United States,San Francisco,California,94109,West
MB-18085,Mick Brown,Consumer,United States,Los Angeles,California,90049,West
SV-20365,Seth Vernon,Consumer,United States,Houston,Texas,77070,Central
CG-12040,Catherine Glotzbach,Home Office,United States,Milwaukee,Wisconsin,53209,Central
BD-11500,Bradley Drucker,Consumer,United States,San Francisco,California,94122,West
JK-15640,Jim Kriz,Home Office,United States,Cleveland,Ohio,44105,East
JM-15580,Jill Matthias,Consumer,United States,Monroe,North Carolina,28110,South
SC-20230,Scot Coram,Corporate,United States,Lowell,Massachusetts,1852,East
ME-17320,Maria Etezadi,Home Office,United States,Dallas,Texas,75081,Central
KN-16390,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,19120,East
HM-14860,Harry Marie,Corporate,United States,Loveland,Colorado,80538,West
JM-15580,Jill Matthias,Consumer,United States,Loveland,Colorado,80538,West
KH-16690,Kristen Hastings,Corporate,United States,Woonsocket,Rhode Island,2895,East
BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central
PN-18775,Parhena Norris,Home Office,United States,Bakersfield,California,93309,West
AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,75217,Central
GM-14500,Gene McClure,Consumer,United States,Philadelphia,Pennsylvania,19140,East
BM-11785,Bryan Mills,Consumer,United States,Deltona,Florida,32725,South
NH-18610,Nicole Hansen,Corporate,United States,Columbus,Georgia,31907,South
PN-18775,Parhena Norris,Home Office,United States,Nashville,Tennessee,37211,South
EH-13765,Edward Hooks,Corporate,United States,Philadelphia,Pennsylvania,19134,East
HA-14905,Helen Abelman,Consumer,United States,Chicago,Illinois,60610,Central
AB-10150,Aimee Bixby,Consumer,United States,Dallas,Texas,75220,Central
MS-17365,Maribeth Schnelling,Consumer,United States,Carlsbad,New Mexico,88220,West
DD-13570,Dorothy Dickinson,Consumer,United States,Philadelphia,Pennsylvania,19134,East
MT-17815,Meg Tillman,Consumer,United States,New York City,New York,10009,East
GM-14500,Gene McClure,Consumer,United States,Oceanside,New York,11572,East
KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,70506,South
DM-13015,Darrin Martin,Consumer,United States,New York City,New York,10009,East
BP-11185,Ben Peterman,Corporate,United States,Anaheim,California,92804,West
EP-13915,Emily Phan,Consumer,United States,Deltona,Florida,32725,South
FG-14260,Frank Gastineau,Home Office,United States,New York City,New York,10009,East
AB-10255,Alejandro Ballentine,Home Office,United States,Seattle,Washington,98103,West
RD-19480,Rick Duston,Consumer,United States,San Diego,California,92105,West
TS-21430,Tom Stivers,Corporate,United States,Oklahoma City,Oklahoma,73120,Central
JA-15970,Joseph Airdo,Consumer,United States,Mount Vernon,New York,10550,East
SW-20455,Shaun Weien,Consumer,United States,San Francisco,California,94109,West
FP-14320,Frank Preis,Consumer,United States,New York City,New York,10009,East
JL-15835,John Lee,Consumer,United States,Los Angeles,California,90045,West
JL-15175,James Lanier,Home Office,United States,Chandler,Arizona,85224,West
JG-15160,James Galang,Consumer,United States,Long Beach,New York,11561,East
SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94109,West
LS-17200,Luke Schmidt,Corporate,United States,Helena,Montana,59601,West
CS-11860,Cari Schnelling,Consumer,United States,New York City,New York,10011,East
KW-16570,Kelly Williams,Consumer,United States,Kirkwood,Missouri,63122,Central
GH-14410,Gary Hansen,Home Office,United States,Chicago,Illinois,60653,Central
AG-10495,Andrew Gjertsen,Corporate,United States,Peoria,Arizona,85345,West
TS-21430,Tom Stivers,Corporate,United States,Seattle,Washington,98103,West
AJ-10945,Ashley Jarboe,Consumer,United States,Taylor,Michigan,48180,Central
SJ-20215,Sarah Jordon,Consumer,United States,Pasadena,California,91104,West
SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,48640,Central
LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,48205,Central
FC-14335,Fred Chung,Corporate,United States,Pueblo,Colorado,81001,West
CA-12265,Christina Anderson,Consumer,United States,Waco,Texas,76706,Central
JH-15985,Joseph Holt,Consumer,United States,San Francisco,California,94109,West
AJ-10795,Anthony Johnson,Corporate,United States,New York City,New York,10024,East
BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,90036,West
DJ-13510,Don Jones,Corporate,United States,Woonsocket,Rhode Island,2895,East
AG-10675,Anna Gayman,Consumer,United States,Columbus,Georgia,31907,South
JD-15790,John Dryer,Consumer,United States,Jacksonville,Florida,32216,South
EH-14125,Eugene Hildebrand,Home Office,United States,Philadelphia,Pennsylvania,19140,East
ZC-21910,Zuschuss Carroll,Consumer,United States,Columbus,Indiana,47201,Central
XP-21865,Xylona Preis,Consumer,United States,Pasadena,Texas,77506,Central
DK-12985,Darren Koutras,Consumer,United States,San Francisco,California,94122,West
CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,South
AI-10855,Arianne Irving,Consumer,United States,Kent,Washington,98031,West
AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,78664,Central
RE-19450,Richard Eichhorn,Consumer,United States,Oakland,California,94601,West
TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,East
YS-21880,Yana Sorensen,Corporate,United States,Newark,Delaware,19711,East
AZ-10750,Annie Zypern,Consumer,United States,New York City,New York,10024,East
CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West
JB-16000,Joy Bell-,Consumer,United States,Roseville,Michigan,48066,Central
LC-16930,Linda Cazamias,Corporate,United States,New York City,New York,10011,East
CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205,Central
SR-20425,Sharelle Roach,Home Office,United States,Detroit,Michigan,48234,Central
PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,65807,Central
JM-15865,John Murray,Consumer,United States,Los Angeles,California,90036,West
AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10011,East
LS-16975,Lindsay Shagiari,Home Office,United States,San Francisco,California,94109,West
SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West
LS-17200,Luke Schmidt,Corporate,United States,Texarkana,Arkansas,71854,South
TM-21490,Tony Molinari,Consumer,United States,San Francisco,California,94110,West
TT-21265,Tim Taslimi,Corporate,United States,Indianapolis,Indiana,46203,Central
DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,21044,East
EB-14110,Eugene Barchas,Consumer,United States,San Jose,California,95123,West
CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West
HM-14860,Harry Marie,Corporate,United States,Carrollton,Texas,75007,Central
KM-16375,Katherine Murray,Home Office,United States,Arlington,Virginia,22204,South
BF-11020,Barry Franz�sisch,Corporate,United States,Los Angeles,California,90032,West
JE-15745,Joel Eaton,Consumer,United States,Frankfort,Illinois,60423,Central
EJ-14155,Eva Jacobs,Consumer,United States,Seattle,Washington,98105,West
BN-11470,Brad Norvell,Corporate,United States,Philadelphia,Pennsylvania,19143,East
EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,31907,South
TT-21220,Thomas Thornton,Consumer,United States,Virginia Beach,Virginia,23464,South
NP-18685,Nora Pelletier,Home Office,United States,Des Moines,Washington,98198,West
AH-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East
CC-12145,Charles Crestani,Consumer,United States,Oklahoma City,Oklahoma,73120,Central
DL-13315,Delfina Latchford,Consumer,United States,Rancho Cucamonga,California,91730,West
XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90032,West
MA-17560,Matt Abelman,Home Office,United States,Philadelphia,Pennsylvania,19120,East
SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central
CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103,West
MH-18115,Mick Hernandez,Home Office,United States,Yonkers,New York,10701,East
CB-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,94110,West
JO-15145,Jack O'Briant,Corporate,United States,Los Angeles,California,90008,West
PA-19060,Pete Armstrong,Home Office,United States,Miami,Florida,33142,South
SV-20785,Stewart Visinsky,Consumer,United States,Burlington,Vermont,5408,East
KL-16555,Kelly Lampkin,Corporate,United States,Fayetteville,Arkansas,72701,South
BC-11125,Becky Castell,Home Office,United States,Odessa,Texas,79762,Central
PO-18850,Patrick O'Brill,Consumer,United States,Virginia Beach,Virginia,23464,South
AG-10675,Anna Gayman,Consumer,United States,Milwaukee,Wisconsin,53209,Central
SP-20860,Sung Pak,Corporate,United States,Rochester,Minnesota,55901,Central
LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027,West
AD-10180,Alan Dominguez,Home Office,United States,San Francisco,California,94122,West
KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036,Central
PJ-19015,Pauline Johnson,Consumer,United States,Miami,Florida,33180,South
MC-18100,Mick Crebagga,Consumer,United States,Medina,Ohio,44256,East
BO-11350,Bill Overfelt,Corporate,United States,Roseville,Minnesota,55113,Central
DP-13000,Darren Powers,Consumer,United States,Houston,Texas,77041,Central
TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701,East
DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,92037,West
AH-10690,Anna H�berlin,Corporate,United States,Springfield,Virginia,22153,South
AB-10165,Alan Barnes,Consumer,United States,Decatur,Illinois,62521,Central
JS-15940,Joni Sundaresam,Home Office,United States,Garland,Texas,75043,Central
BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,11572,East
NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central
SU-20665,Stephanie Ulpright,Home Office,United States,Greenville,North Carolina,27834,South
DJ-13510,Don Jones,Corporate,United States,San Francisco,California,94110,West
DL-12865,Dan Lawera,Consumer,United States,Greensboro,North Carolina,27405,South
Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South
